Rubro;Dia;Mes;Anio;CodProducto;Nombre;Precio;Cantidad
HELADOS;27;11;2019;412;Producto 412;200;3
HELADOS;27;11;2019;412;Producto 412;200;3
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;412;Producto 412;200;5
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;412;Producto 412;200;4
HELADOS;27;11;2019;412;Producto 412;200;5
HELADOS;27;11;2019;412;Producto 412;200;7
HELADOS;27;11;2019;186;Producto 186;300;0
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;412;Producto 412;200;3
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;412;Producto 412;200;2
HELADOS;27;11;2019;412;Producto 412;200;2
HELADOS;27;11;2019;412;Producto 412;200;2
HELADOS;27;11;2019;412;Producto 412;200;3
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;186;Producto 186;300;1
HELADOS;27;11;2019;360;Producto 360;90;36
HELADOS;27;11;2019;188;Producto 188;300;1
HELADOS;27;11;2019;188;Producto 188;300;1
HELADOS;27;11;2019;303;Producto 303;400;12
HELADOS;27;11;2019;469;Producto 469;250;30
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;469;Producto 469;250;2
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;469;Producto 469;250;10
HELADOS;27;11;2019;469;Producto 469;250;3
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;469;Producto 469;250;3
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;303;Producto 303;400;1
HELADOS;27;11;2019;468;Producto 468;250;20
HELADOS;27;11;2019;302;Producto 302;200;20
HELADOS;27;11;2019;468;Producto 468;250;2
HELADOS;27;11;2019;468;Producto 468;250;10
HELADOS;27;11;2019;468;Producto 468;250;3
HELADOS;27;11;2019;468;Producto 468;250;3
HELADOS;27;11;2019;302;Producto 302;200;1
HELADOS;27;11;2019;185;Producto 185;300;5
HELADOS;27;11;2019;185;Producto 185;300;1
HELADOS;27;11;2019;185;Producto 185;300;1
HELADOS;27;11;2019;468;Producto 468;250;1
HELADOS;28;11;2019;468;Producto 468;250;1
HELADOS;28;11;2019;185;Producto 185;300;1
HELADOS;28;11;2019;302;Producto 302;200;1
HELADOS;28;11;2019;468;Producto 468;250;20
HELADOS;28;11;2019;302;Producto 302;200;15
HELADOS;28;11;2019;302;Producto 302;200;1
HELADOS;28;11;2019;302;Producto 302;200;1
HELADOS;28;11;2019;468;Producto 468;250;2
HELADOS;28;11;2019;302;Producto 302;200;1
HELADOS;28;11;2019;468;Producto 468;250;2
HELADOS;28;11;2019;468;Producto 468;250;1
HELADOS;28;11;2019;302;Producto 302;200;1
HELADOS;28;11;2019;468;Producto 468;250;2
HELADOS;28;11;2019;469;Producto 469;250;30
HELADOS;28;11;2019;303;Producto 303;400;12
HELADOS;28;11;2019;469;Producto 469;250;3
HELADOS;28;11;2019;303;Producto 303;400;1
HELADOS;28;11;2019;303;Producto 303;400;1
HELADOS;28;11;2019;303;Producto 303;400;2
HELADOS;28;11;2019;469;Producto 469;250;2
HELADOS;28;11;2019;469;Producto 469;250;2
HELADOS;28;11;2019;469;Producto 469;250;4
HELADOS;28;11;2019;303;Producto 303;400;1
HELADOS;28;11;2019;469;Producto 469;250;2
HELADOS;28;11;2019;303;Producto 303;400;1
HELADOS;28;11;2019;303;Producto 303;400;1
HELADOS;28;11;2019;188;Producto 188;300;1
HELADOS;28;11;2019;360;Producto 360;90;24
HELADOS;28;11;2019;188;Producto 188;300;3
HELADOS;28;11;2019;189;Producto 189;600;3
HELADOS;28;11;2019;186;Producto 186;300;3
HELADOS;28;11;2019;189;Producto 189;300;1
HELADOS;28;11;2019;186;Producto 186;300;1
HELADOS;28;11;2019;186;Producto 186;300;1
HELADOS;28;11;2019;412;Producto 412;200;15
HELADOS;28;11;2019;412;Producto 412;200;2
HELADOS;28;11;2019;186;Producto 186;300;1
HELADOS;28;11;2019;412;Producto 412;200;6
HELADOS;28;11;2019;412;Producto 412;200;3
HELADOS;28;11;2019;412;Producto 412;200;3
HELADOS;28;11;2019;412;Producto 412;200;6
HELADOS;28;11;2019;412;Producto 412;200;3
HELADOS;28;11;2019;412;Producto 412;200;5
HELADOS;28;11;2019;412;Producto 412;200;4
HELADOS;28;11;2019;186;Producto 186;300;1
HELADOS;28;11;2019;412;Producto 412;200;2
HELADOS;28;11;2019;412;Producto 412;200;2
HELADOS;28;11;2019;412;Producto 412;200;3
HELADOS;28;11;2019;412;Producto 412;200;10
HELADOS;28;11;2019;187;Producto 187;300;3
HELADOS;28;11;2019;187;Producto 187;300;1
HELADOS;29;11;2019;187;Producto 187;300;1
HELADOS;29;11;2019;187;Producto 187;300;3
HELADOS;29;11;2019;187;Producto 187;300;1
HELADOS;29;11;2019;187;Producto 187;300;1
HELADOS;29;11;2019;187;Producto 187;300;1
HELADOS;29;11;2019;412;Producto 412;200;10
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;8
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;2
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;2
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;2
HELADOS;29;11;2019;412;Producto 412;200;5
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;189;Producto 189;300;1
HELADOS;29;11;2019;412;Producto 412;200;5
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;5
HELADOS;29;11;2019;412;Producto 412;200;2
HELADOS;29;11;2019;412;Producto 412;200;3
HELADOS;29;11;2019;412;Producto 412;200;2
HELADOS;29;11;2019;412;Producto 412;200;10
HELADOS;29;11;2019;412;Producto 412;200;30
HELADOS;29;11;2019;186;Producto 186;300;3
HELADOS;29;11;2019;360;Producto 360;90;12
HELADOS;29;11;2019;360;Producto 360;90;12
HELADOS;29;11;2019;188;Producto 188;300;3
HELADOS;29;11;2019;188;Producto 188;300;1
HELADOS;29;11;2019;188;Producto 188;300;1
HELADOS;29;11;2019;188;Producto 188;300;1
HELADOS;29;11;2019;188;Producto 188;300;1
HELADOS;29;11;2019;469;Producto 469;250;1
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;2
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;2
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;469;Producto 469;250;10
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;469;Producto 469;250;2
HELADOS;29;11;2019;469;Producto 469;250;3
HELADOS;29;11;2019;469;Producto 469;250;1
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;469;Producto 469;250;3
HELADOS;29;11;2019;469;Producto 469;250;2
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;2
HELADOS;29;11;2019;469;Producto 469;250;30
HELADOS;29;11;2019;303;Producto 303;400;2
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;2
HELADOS;29;11;2019;303;Producto 303;400;1
HELADOS;29;11;2019;303;Producto 303;400;6
HELADOS;29;11;2019;186;Producto 186;300;1
HELADOS;29;11;2019;412;Producto 412;200;4
HELADOS;29;11;2019;302;Producto 302;200;1
HELADOS;29;11;2019;302;Producto 302;200;1
HELADOS;29;11;2019;468;Producto 468;250;3
HELADOS;29;11;2019;302;Producto 302;200;1
HELADOS;29;11;2019;302;Producto 302;200;2
HELADOS;29;11;2019;468;Producto 468;250;10
HELADOS;29;11;2019;468;Producto 468;250;1
HELADOS;29;11;2019;468;Producto 468;250;1
HELADOS;29;11;2019;302;Producto 302;200;2
HELADOS;29;11;2019;468;Producto 468;250;20
HELADOS;29;11;2019;302;Producto 302;200;5
HELADOS;29;11;2019;302;Producto 302;200;1
HELADOS;29;11;2019;185;Producto 185;300;1
HELADOS;29;11;2019;185;Producto 185;300;2
HELADOS;30;11;2019;185;Producto 185;300;2
HELADOS;30;11;2019;302;Producto 302;200;2
HELADOS;30;11;2019;185;Producto 185;300;1
HELADOS;30;11;2019;302;Producto 302;200;1
HELADOS;30;11;2019;302;Producto 302;200;1
HELADOS;30;11;2019;412;Producto 412;200;1
HELADOS;30;11;2019;412;Producto 412;200;1
HELADOS;30;11;2019;412;Producto 412;200;1
HELADOS;30;11;2019;303;Producto 303;400;2
HELADOS;30;11;2019;469;Producto 469;250;1
HELADOS;30;11;2019;360;Producto 360;90;6
HELADOS;30;11;2019;189;Producto 189;600;1
HELADOS;30;11;2019;412;Producto 412;200;10
HELADOS;2;12;2019;412;Producto 412;200;12
HELADOS;2;12;2019;186;Producto 186;300;1
HELADOS;2;12;2019;412;Producto 412;200;5
HELADOS;2;12;2019;412;Producto 412;200;3
HELADOS;2;12;2019;412;Producto 412;200;10
HELADOS;2;12;2019;412;Producto 412;200;3
HELADOS;2;12;2019;412;Producto 412;200;3
HELADOS;2;12;2019;189;Producto 189;300;1
HELADOS;2;12;2019;412;Producto 412;200;2
HELADOS;2;12;2019;412;Producto 412;200;5
HELADOS;2;12;2019;412;Producto 412;200;4
HELADOS;2;12;2019;186;Producto 186;300;1
HELADOS;2;12;2019;412;Producto 412;200;4
HELADOS;2;12;2019;412;Producto 412;200;5
HELADOS;2;12;2019;187;Producto 187;300;1
HELADOS;2;12;2019;187;Producto 187;300;1
HELADOS;2;12;2019;360;Producto 360;90;6
HELADOS;2;12;2019;314;Producto 314;088;150
HELADOS;2;12;2019;303;Producto 303;400;1
HELADOS;2;12;2019;469;Producto 469;250;2
HELADOS;2;12;2019;469;Producto 469;250;2
HELADOS;2;12;2019;303;Producto 303;400;1
HELADOS;2;12;2019;469;Producto 469;250;3
HELADOS;2;12;2019;303;Producto 303;400;1
HELADOS;2;12;2019;303;Producto 303;400;1
HELADOS;2;12;2019;303;Producto 303;400;2
HELADOS;2;12;2019;303;Producto 303;400;2
HELADOS;2;12;2019;303;Producto 303;400;1
HELADOS;2;12;2019;469;Producto 469;250;2
HELADOS;2;12;2019;469;Producto 469;250;2
HELADOS;2;12;2019;412;Producto 412;200;2
HELADOS;2;12;2019;468;Producto 468;250;1
HELADOS;2;12;2019;468;Producto 468;250;2
HELADOS;2;12;2019;302;Producto 302;200;1
HELADOS;2;12;2019;468;Producto 468;250;2
HELADOS;2;12;2019;302;Producto 302;200;1
HELADOS;2;12;2019;468;Producto 468;250;2
HELADOS;2;12;2019;468;Producto 468;250;2
HELADOS;2;12;2019;468;Producto 468;250;3
HELADOS;2;12;2019;185;Producto 185;300;1
HELADOS;2;12;2019;185;Producto 185;300;1
HELADOS;2;12;2019;185;Producto 185;300;1
HELADOS;3;12;2019;185;Producto 185;300;1
HELADOS;3;12;2019;468;Producto 468;224;11
HELADOS;3;12;2019;468;Producto 468;250;1
HELADOS;3;12;2019;302;Producto 302;200;2
HELADOS;3;12;2019;302;Producto 302;200;1
HELADOS;3;12;2019;469;Producto 469;250;1
HELADOS;3;12;2019;303;Producto 303;400;3
HELADOS;3;12;2019;303;Producto 303;400;1
HELADOS;3;12;2019;303;Producto 303;400;1
HELADOS;3;12;2019;303;Producto 303;400;1
HELADOS;3;12;2019;469;Producto 469;224;11
HELADOS;3;12;2019;314;Producto 314;088;50
HELADOS;3;12;2019;188;Producto 188;300;1
HELADOS;3;12;2019;313;Producto 313;16;2
HELADOS;3;12;2019;412;Producto 412;175;64
HELADOS;3;12;2019;412;Producto 412;200;2
HELADOS;3;12;2019;186;Producto 186;300;1
HELADOS;3;12;2019;412;Producto 412;200;3
HELADOS;3;12;2019;189;Producto 189;300;1
HELADOS;3;12;2019;412;Producto 412;200;3
HELADOS;3;12;2019;412;Producto 412;200;4
HELADOS;3;12;2019;186;Producto 186;300;1
HELADOS;3;12;2019;412;Producto 412;200;2
HELADOS;3;12;2019;412;Producto 412;200;10
HELADOS;3;12;2019;412;Producto 412;200;10
HELADOS;3;12;2019;412;Producto 412;200;1
HELADOS;3;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;412;Producto 412;200;80
HELADOS;4;12;2019;186;Producto 186;300;3
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;6
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;4
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;5
HELADOS;4;12;2019;412;Producto 412;200;5
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;189;Producto 189;300;1
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;4
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;412;Producto 412;200;6
HELADOS;4;12;2019;186;Producto 186;300;1
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;412;Producto 412;200;2
HELADOS;4;12;2019;412;Producto 412;200;3
HELADOS;4;12;2019;187;Producto 187;300;3
HELADOS;4;12;2019;187;Producto 187;300;1
HELADOS;4;12;2019;187;Producto 187;300;1
HELADOS;4;12;2019;187;Producto 187;300;1
HELADOS;4;12;2019;187;Producto 187;300;1
HELADOS;4;12;2019;360;Producto 360;90;24
HELADOS;4;12;2019;188;Producto 188;300;3
HELADOS;4;12;2019;188;Producto 188;300;1
HELADOS;4;12;2019;188;Producto 188;300;1
HELADOS;4;12;2019;188;Producto 188;300;1
HELADOS;4;12;2019;360;Producto 360;90;3
HELADOS;4;12;2019;188;Producto 188;300;1
HELADOS;4;12;2019;303;Producto 303;400;12
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;469;Producto 469;250;1
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;469;Producto 469;250;2
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;469;Producto 469;250;1
HELADOS;4;12;2019;303;Producto 303;400;2
HELADOS;4;12;2019;469;Producto 469;250;5
HELADOS;4;12;2019;303;Producto 303;400;1
HELADOS;4;12;2019;303;Producto 303;400;2
HELADOS;4;12;2019;469;Producto 469;250;3
HELADOS;4;12;2019;469;Producto 469;250;20
HELADOS;4;12;2019;469;Producto 469;250;10
HELADOS;4;12;2019;469;Producto 469;250;2
HELADOS;4;12;2019;303;Producto 303;400;2
HELADOS;4;12;2019;303;Producto 303;400;2
HELADOS;4;12;2019;468;Producto 468;250;10
HELADOS;4;12;2019;302;Producto 302;200;10
HELADOS;4;12;2019;468;Producto 468;250;2
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;468;Producto 468;250;1
HELADOS;4;12;2019;302;Producto 302;200;2
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;468;Producto 468;250;3
HELADOS;4;12;2019;468;Producto 468;250;10
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;468;Producto 468;250;1
HELADOS;4;12;2019;302;Producto 302;200;1
HELADOS;4;12;2019;185;Producto 185;300;1
HELADOS;4;12;2019;185;Producto 185;300;1
HELADOS;4;12;2019;185;Producto 185;300;1
HELADOS;4;12;2019;302;Producto 302;200;2
HELADOS;4;12;2019;302;Producto 302;200;2
HELADOS;5;12;2019;185;Producto 185;300;1
HELADOS;5;12;2019;302;Producto 302;200;2
HELADOS;5;12;2019;468;Producto 468;250;1
HELADOS;5;12;2019;468;Producto 468;250;1
HELADOS;5;12;2019;302;Producto 302;200;1
HELADOS;5;12;2019;302;Producto 302;200;1
HELADOS;5;12;2019;303;Producto 303;400;1
HELADOS;5;12;2019;303;Producto 303;400;1
HELADOS;5;12;2019;303;Producto 303;400;1
HELADOS;5;12;2019;469;Producto 469;250;1
HELADOS;5;12;2019;303;Producto 303;400;1
HELADOS;5;12;2019;303;Producto 303;400;2
HELADOS;5;12;2019;469;Producto 469;250;1
HELADOS;5;12;2019;303;Producto 303;400;2
HELADOS;5;12;2019;188;Producto 188;300;1
HELADOS;5;12;2019;187;Producto 187;300;1
HELADOS;5;12;2019;412;Producto 412;200;3
HELADOS;5;12;2019;189;Producto 189;300;1
HELADOS;5;12;2019;412;Producto 412;200;5
HELADOS;5;12;2019;412;Producto 412;200;5
HELADOS;5;12;2019;412;Producto 412;200;3
HELADOS;5;12;2019;412;Producto 412;200;1
HELADOS;5;12;2019;412;Producto 412;200;5
HELADOS;5;12;2019;412;Producto 412;200;2
HELADOS;5;12;2019;412;Producto 412;200;6
HELADOS;5;12;2019;412;Producto 412;200;2
HELADOS;5;12;2019;412;Producto 412;200;2
HELADOS;5;12;2019;412;Producto 412;200;5
HELADOS;5;12;2019;412;Producto 412;200;4
HELADOS;5;12;2019;412;Producto 412;200;1
HELADOS;6;12;2019;412;Producto 412;200;7
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;412;Producto 412;200;10
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;6
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;412;Producto 412;200;4
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;6
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;189;Producto 189;300;1
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;10
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;1
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;10
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;4
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;412;Producto 412;200;6
HELADOS;6;12;2019;412;Producto 412;200;5
HELADOS;6;12;2019;412;Producto 412;200;30
HELADOS;6;12;2019;189;Producto 189;300;3
HELADOS;6;12;2019;186;Producto 186;300;3
HELADOS;6;12;2019;412;Producto 412;200;2
HELADOS;6;12;2019;186;Producto 186;300;1
HELADOS;6;12;2019;412;Producto 412;200;3
HELADOS;6;12;2019;187;Producto 187;300;1
HELADOS;6;12;2019;187;Producto 187;300;3
HELADOS;6;12;2019;188;Producto 188;300;1
HELADOS;6;12;2019;360;Producto 360;90;24
HELADOS;6;12;2019;188;Producto 188;300;3
HELADOS;6;12;2019;188;Producto 188;300;1
HELADOS;6;12;2019;188;Producto 188;300;1
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;5
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;3
HELADOS;6;12;2019;303;Producto 303;400;2
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;2
HELADOS;6;12;2019;303;Producto 303;400;2
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;2
HELADOS;6;12;2019;469;Producto 469;250;2
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;6
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;303;Producto 303;400;4
HELADOS;6;12;2019;469;Producto 469;250;3
HELADOS;6;12;2019;469;Producto 469;250;30
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;469;Producto 469;250;2
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;469;Producto 469;250;3
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;469;Producto 469;250;12
HELADOS;6;12;2019;469;Producto 469;250;5
HELADOS;6;12;2019;303;Producto 303;400;2
HELADOS;6;12;2019;303;Producto 303;400;1
HELADOS;6;12;2019;469;Producto 469;250;5
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;468;Producto 468;250;2
HELADOS;6;12;2019;468;Producto 468;250;20
HELADOS;6;12;2019;302;Producto 302;200;10
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;468;Producto 468;250;2
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;468;Producto 468;250;2
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;468;Producto 468;250;3
HELADOS;6;12;2019;468;Producto 468;250;5
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;468;Producto 468;250;5
HELADOS;6;12;2019;302;Producto 302;200;3
HELADOS;6;12;2019;468;Producto 468;250;2
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;302;Producto 302;200;8
HELADOS;6;12;2019;302;Producto 302;200;1
HELADOS;6;12;2019;185;Producto 185;300;1
HELADOS;6;12;2019;185;Producto 185;300;1
HELADOS;6;12;2019;185;Producto 185;300;1
HELADOS;7;12;2019;185;Producto 185;300;1
HELADOS;7;12;2019;468;Producto 468;250;2
HELADOS;7;12;2019;302;Producto 302;200;2
HELADOS;7;12;2019;302;Producto 302;200;1
HELADOS;7;12;2019;469;Producto 469;250;2
HELADOS;7;12;2019;303;Producto 303;400;1
HELADOS;7;12;2019;186;Producto 186;300;1
HELADOS;7;12;2019;412;Producto 412;200;1
HELADOS;7;12;2019;469;Producto 469;250;1
HELADOS;7;12;2019;303;Producto 303;400;1
HELADOS;7;12;2019;469;Producto 469;250;1
HELADOS;7;12;2019;187;Producto 187;300;1
HELADOS;7;12;2019;412;Producto 412;200;15
HELADOS;7;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;1
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;3
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;189;Producto 189;300;1
HELADOS;9;12;2019;412;Producto 412;200;4
HELADOS;9;12;2019;412;Producto 412;200;6
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;6
HELADOS;9;12;2019;412;Producto 412;200;4
HELADOS;9;12;2019;412;Producto 412;200;3
HELADOS;9;12;2019;412;Producto 412;200;30
HELADOS;9;12;2019;186;Producto 186;300;3
HELADOS;9;12;2019;412;Producto 412;200;4
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;412;Producto 412;200;3
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;412;Producto 412;200;6
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;412;Producto 412;200;3
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;3
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;189;Producto 189;300;2
HELADOS;9;12;2019;186;Producto 186;300;2
HELADOS;9;12;2019;186;Producto 186;300;1
HELADOS;9;12;2019;412;Producto 412;200;2
HELADOS;9;12;2019;412;Producto 412;200;5
HELADOS;9;12;2019;187;Producto 187;300;1
HELADOS;9;12;2019;187;Producto 187;300;1
HELADOS;9;12;2019;187;Producto 187;300;3
HELADOS;9;12;2019;188;Producto 188;300;2
HELADOS;9;12;2019;188;Producto 188;300;1
HELADOS;9;12;2019;360;Producto 360;90;6
HELADOS;9;12;2019;360;Producto 360;90;6
HELADOS;9;12;2019;188;Producto 188;300;1
HELADOS;9;12;2019;360;Producto 360;90;12
HELADOS;9;12;2019;188;Producto 188;300;3
HELADOS;9;12;2019;189;Producto 189;300;1
HELADOS;9;12;2019;412;Producto 412;200;1
HELADOS;9;12;2019;303;Producto 303;400;6
HELADOS;9;12;2019;303;Producto 303;400;1
HELADOS;9;12;2019;469;Producto 469;250;5
HELADOS;9;12;2019;469;Producto 469;250;2
HELADOS;9;12;2019;303;Producto 303;400;5
HELADOS;9;12;2019;303;Producto 303;400;2
HELADOS;9;12;2019;303;Producto 303;400;2
HELADOS;9;12;2019;303;Producto 303;400;2
HELADOS;9;12;2019;303;Producto 303;400;1
HELADOS;9;12;2019;303;Producto 303;400;1
HELADOS;9;12;2019;469;Producto 469;250;2
HELADOS;9;12;2019;469;Producto 469;250;20
